"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:srebrenica","srebrenica","SREBRENICA",2013,13409,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",13335,99.4481,16,0.1193,,,,517.3975,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=SREBRENICA;boundary_source_name=Srebrenica;source_categories_verbatim=Islamska=7258;Pravoslavna=5978;Katolička=20;Muslimanska=11;Rimokatolička=0;Srpska=60;Jehovini svjedoci=5;Grkokatolička=0;Protestantska=1;Romska=0;Hrišćanska=0;Bošnjačka=0;Hrvat=0;Adventistička=0;Bosanac=0;Agnostik=1;Ateist=15;Ostali=2;Ne izjašnjava se=22;Nepoznato=36"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:samac","samac","ŠAMAC",2013,17273,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",16976,98.2806,108,0.6253,,,,183.0559,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=ŠAMAC;boundary_source_name=Šamac;source_categories_verbatim=Islamska=1222;Pravoslavna=13255;Katolička=2332;Muslimanska=3;Rimokatolička=113;Srpska=29;Jehovini svjedoci=8;Grkokatolička=1;Protestantska=1;Romska=0;Hrišćanska=2;Bošnjačka=0;Hrvat=1;Adventistička=1;Bosanac=0;Agnostik=21;Ateist=87;Ostali=8;Ne izjašnjava se=168;Nepoznato=21"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:sekovici","sekovici","ŠEKOVIĆI",2013,6761,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",6739,99.6746,9,0.1331,,,,247.0653,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=ŠEKOVIĆI;boundary_source_name=Šekovići;source_categories_verbatim=Islamska=112;Pravoslavna=6619;Katolička=7;Muslimanska=0;Rimokatolička=0;Srpska=0;Jehovini svjedoci=0;Grkokatolička=0;Protestantska=0;Romska=0;Hrišćanska=0;Bošnjačka=0;Hrvat=0;Adventistička=0;Bosanac=0;Agnostik=1;Ateist=8;Ostali=1;Ne izjašnjava se=4;Nepoznato=9"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:sipovo","sipovo","ŠIPOVO",2013,10293,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",10254,99.6211,14,0.136,,,,536.5624,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=ŠIPOVO;boundary_source_name=Šipovo;source_categories_verbatim=Islamska=633;Pravoslavna=9571;Katolička=18;Muslimanska=7;Rimokatolička=0;Srpska=21;Jehovini svjedoci=0;Grkokatolička=0;Protestantska=0;Romska=0;Hrišćanska=0;Bošnjačka=0;Hrvat=0;Adventistička=0;Bosanac=0;Agnostik=0;Ateist=14;Ostali=4;Ne izjašnjava se=19;Nepoznato=6"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:teslic","teslic","TESLIĆ",2013,38536,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",37954,98.4897,210,0.5449,,,,842.563,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=TESLIĆ;boundary_source_name=Teslić;source_categories_verbatim=Islamska=7226;Pravoslavna=29013;Katolička=1390;Muslimanska=68;Rimokatolička=63;Srpska=122;Jehovini svjedoci=5;Grkokatolička=3;Protestantska=0;Romska=7;Hrišćanska=8;Bošnjačka=4;Hrvat=1;Adventistička=0;Bosanac=2;Agnostik=40;Ateist=170;Ostali=42;Ne izjašnjava se=323;Nepoznato=49"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:trebinje","trebinje","TREBINJE",2013,29198,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",28840,98.7739,160,0.548,,,,871.2729,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=TREBINJE;boundary_source_name=Trebinje;source_categories_verbatim=Islamska=975;Pravoslavna=27471;Katolička=295;Muslimanska=3;Rimokatolička=2;Srpska=51;Jehovini svjedoci=0;Grkokatolička=1;Protestantska=6;Romska=2;Hrišćanska=9;Bošnjačka=0;Hrvat=0;Adventistička=1;Bosanac=0;Agnostik=34;Ateist=126;Ostali=24;Ne izjašnjava se=183;Nepoznato=15"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:trnovo_rs","trnovo_rs","TRNOVO - RS",2013,2050,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",2035,99.2683,10,0.4878,,,,118.5775,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=TRNOVO - RS;boundary_source_name=Trnovo (RS);source_categories_verbatim=Islamska=821;Pravoslavna=1182;Katolička=15;Muslimanska=16;Rimokatolička=0;Srpska=0;Jehovini svjedoci=0;Grkokatolička=0;Protestantska=0;Romska=0;Hrišćanska=0;Bošnjačka=0;Hrvat=0;Adventistička=0;Bosanac=0;Agnostik=3;Ateist=7;Ostali=1;Ne izjašnjava se=4;Nepoznato=1"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:ugljevik","ugljevik","UGLJEVIK",2013,15710,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",15649,99.6117,24,0.1528,,,,176.9129,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=UGLJEVIK;boundary_source_name=Ugljevik;source_categories_verbatim=Islamska=2188;Pravoslavna=13419;Katolička=40;Muslimanska=0;Rimokatolička=0;Srpska=0;Jehovini svjedoci=0;Grkokatolička=0;Protestantska=0;Romska=0;Hrišćanska=0;Bošnjačka=0;Hrvat=0;Adventistička=0;Bosanac=0;Agnostik=1;Ateist=23;Ostali=2;Ne izjašnjava se=24;Nepoznato=13"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:visegrad","visegrad","VIŠEGRAD",2013,10668,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",10447,97.9284,23,0.2156,,,,468.9874,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=VIŠEGRAD;boundary_source_name=Republika Srpska;source_categories_verbatim=Islamska=1024;Pravoslavna=9309;Katolička=34;Muslimanska=33;Rimokatolička=0;Srpska=41;Jehovini svjedoci=0;Grkokatolička=0;Protestantska=0;Romska=0;Hrišćanska=2;Bošnjačka=0;Hrvat=0;Adventistička=0;Bosanac=0;Agnostik=2;Ateist=21;Ostali=4;Ne izjašnjava se=18;Nepoznato=180"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:vlasenica","vlasenica","VLASENICA",2013,11467,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",11404,99.4506,21,0.1831,,,,224.9997,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=VLASENICA;boundary_source_name=Vlasenica;source_categories_verbatim=Islamska=3755;Pravoslavna=7503;Katolička=23;Muslimanska=3;Rimokatolička=0;Srpska=96;Jehovini svjedoci=7;Grkokatolička=0;Protestantska=0;Romska=0;Hrišćanska=7;Bošnjačka=0;Hrvat=0;Adventistička=0;Bosanac=0;Agnostik=4;Ateist=17;Ostali=10;Ne izjašnjava se=18;Nepoznato=24"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:vukosavlje","vukosavlje","VUKOSAVLJE",2013,4667,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",4609,98.7572,11,0.2357,,,,62.8234,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=VUKOSAVLJE;boundary_source_name=Vukosavlje;source_categories_verbatim=Islamska=2310;Pravoslavna=1509;Katolička=756;Muslimanska=3;Rimokatolička=23;Srpska=8;Jehovini svjedoci=0;Grkokatolička=0;Protestantska=0;Romska=0;Hrišćanska=0;Bošnjačka=0;Hrvat=0;Adventistička=0;Bosanac=0;Agnostik=1;Ateist=10;Ostali=0;Ne izjašnjava se=33;Nepoznato=14"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:zvornik","zvornik","ZVORNIK",2013,58856,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",58600,99.565,70,0.1189,,,,411.7648,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=ZVORNIK;boundary_source_name=Zvornik;source_categories_verbatim=Islamska=19869;Pravoslavna=38449;Katolička=85;Muslimanska=9;Rimokatolička=0;Srpska=155;Jehovini svjedoci=12;Grkokatolička=0;Protestantska=0;Romska=0;Hrišćanska=9;Bošnjačka=1;Hrvat=1;Adventistička=0;Bosanac=1;Agnostik=9;Ateist=61;Ostali=9;Ne izjašnjava se=79;Nepoznato=107"
