"gisjoin","year","boundary_year","area_name","source_area_name","state_name","state_code","county_name","county_code","population_total","population_reference_year","church_or_edifice_count","church_count_basis","church_seating_count","church_seating_per_100_population","churches_or_edifices_per_10000_residents","church_property_value","member_count","members_per_100_population","land_area_sq_km","quality_flag"
"G2500190",1906,1930,"Nantucket, Massachusetts","Nantucket","Massachusetts","250","Nantucket","0190",2962,1910,,,,,,,838,28.2917,127.98,"wave_coverage_differs;period_boundary_vintage_differs"
"G0600550",1906,1930,"Napa, California","Napa","California","060","Napa","0550",19800,1910,,,,,,,5172,26.1212,2036.24,"wave_coverage_differs;period_boundary_vintage_differs"
"G3701270",1906,1930,"Nash, North Carolina","Nash","North Carolina","370","Nash","1270",33727,1910,,,,,,,8556,25.3684,1405.78,"wave_coverage_differs;period_boundary_vintage_differs"
"G1200890",1906,1930,"Nassau, Florida","Nassau","Florida","120","Nassau","0890",10525,1910,,,,,,,3588,34.0903,1690.15,"wave_coverage_differs;period_boundary_vintage_differs"
"G3600590",1906,1930,"Nassau, New York","Nassau","New York","360","Nassau","0590",83930,1910,,,,,,,28001,33.3623,747.19,"wave_coverage_differs;period_boundary_vintage_differs"
"G2200690",1906,1930,"Natchitoches, Louisiana","Natchitoches","Louisiana","220","Natchitoches","0690",36455,1910,,,,,,,12641,34.6756,3364.4,"wave_coverage_differs;period_boundary_vintage_differs"
"G5600250",1906,1930,"Natrona, Wyoming","Natrona","Wyoming","560","Natrona","0250",4766,1910,,,,,,,299,6.2736,13922.89,"wave_coverage_differs;period_boundary_vintage_differs"
"G4803490",1906,1930,"Navarro, Texas","Navarro","Texas","480","Navarro","3490",47070,1910,,,,,,,14705,31.2407,2812.59,"wave_coverage_differs;period_boundary_vintage_differs"
"G2101790",1906,1930,"Nelson, Kentucky","Nelson","Kentucky","210","Nelson","1790",16830,1910,,,,,,,5326,31.6459,1098.35,"wave_coverage_differs;period_boundary_vintage_differs"
"G3800630",1906,1930,"Nelson, North Dakota","Nelson","North Dakota","380","Nelson","0630",10140,1910,,,,,,,3099,30.5621,2612.85,"wave_coverage_differs;period_boundary_vintage_differs"
"G5101250",1906,1930,"Nelson, Virginia","Nelson","Virginia","510","Nelson","1250",16821,1910,,,,,,,6937,41.2401,1228.45,"wave_coverage_differs;period_boundary_vintage_differs"
"G2001310",1906,1930,"Nemaha, Kansas","Nemaha","Kansas","200","Nemaha","1310",19072,1910,,,,,,,7157,37.5262,1863.33,"wave_coverage_differs;period_boundary_vintage_differs"
"G3101270",1906,1930,"Nemaha, Nebraska","Nemaha","Nebraska","310","Nemaha","1270",13095,1910,,,,,,,4184,31.9511,1067.72,"wave_coverage_differs;period_boundary_vintage_differs"
"G2001330",1906,1930,"Neosho, Kansas","Neosho","Kansas","200","Neosho","1330",23754,1910,,,,,,,6273,26.4082,1496.48,"wave_coverage_differs;period_boundary_vintage_differs"
"G2800990",1906,1930,"Neshoba, Mississippi","Neshoba","Mississippi","280","Neshoba","0990",17980,1910,,,,,,,3979,22.1301,1480.41,"wave_coverage_differs;period_boundary_vintage_differs"
"G2001350",1906,1930,"Ness, Kansas","Ness","Kansas","200","Ness","1350",5883,1910,,,,,,,1265,21.5026,2784.23,"wave_coverage_differs;period_boundary_vintage_differs"
"G0500990",1906,1930,"Nevada, Arkansas","Nevada","Arkansas","050","Nevada","0990",19344,1910,,,,,,,5695,29.4407,1608.05,"wave_coverage_differs;period_boundary_vintage_differs"
"G0600570",1906,1930,"Nevada, California","Nevada","California","060","Nevada","0570",14955,1910,,,,,,,1892,12.6513,2522.61,"wave_coverage_differs;period_boundary_vintage_differs"
"G1000030",1906,1930,"New Castle, Delaware","New Castle","Delaware","100","New Castle","0030",123188,1910,,,,,,,46996,38.1498,1121.83,"wave_coverage_differs;period_boundary_vintage_differs"
"G3701290",1906,1930,"New Hanover, North Carolina","New Hanover","North Carolina","370","New Hanover","1290",32037,1910,,,,,,,11512,35.9335,520.2,"wave_coverage_differs;period_boundary_vintage_differs"
"G0900090",1906,1930,"New Haven, Connecticut","New Haven","Connecticut","090","New Haven","0090",337282,1910,,,,,,,160271,47.5184,1601.53,"wave_coverage_differs;period_boundary_vintage_differs"
"G5101270",1906,1930,"New Kent, Virginia","New Kent","Virginia","510","New Kent","1270",4682,1910,,,,,,,1760,37.5908,567.73,"wave_coverage_differs;period_boundary_vintage_differs"
"G0900110",1906,1930,"New London, Connecticut","New London","Connecticut","090","New London","0110",91253,1910,,,,,,,41260,45.215,1779.65,"wave_coverage_differs;period_boundary_vintage_differs"
"G2901430",1906,1930,"New Madrid, Missouri","New Madrid","Missouri","290","New Madrid","1430",19488,1910,,,,,,,3919,20.1098,1805.39,"wave_coverage_differs;period_boundary_vintage_differs"
"G3600610",1906,1930,"New York, New York","New York","New York","360","New York","0610",2762522,1910,,,,,,,1107759,40.0996,59.73,"wave_coverage_differs;period_boundary_vintage_differs"
"G2601230",1906,1930,"Newaygo, Michigan","Newaygo","Michigan","260","Newaygo","1230",19220,1910,,,,,,,3473,18.0697,2231.72,"wave_coverage_differs;period_boundary_vintage_differs"
"G4500710",1906,1930,"Newberry, South Carolina","Newberry","South Carolina","450","Newberry","0710",34586,1910,,,,,,,15700,45.3941,1653.59,"wave_coverage_differs;period_boundary_vintage_differs"
"G4400050",1906,1930,"Newport, Rhode Island","Newport","Rhode Island","440","Newport","0050",39335,1910,,,,,,,14868,37.7984,306.78,"wave_coverage_differs;period_boundary_vintage_differs"
"G5107000",1906,1930,"Newport News City, Virginia","Newport News City","Virginia","510","Newport News City","7000",20205,1910,,,,,,,8030,39.7426,9.95,"wave_coverage_differs;period_boundary_vintage_differs"
"G0501010",1906,1930,"Newton, Arkansas","Newton","Arkansas","050","Newton","1010",10612,1910,,,,,,,1658,15.6238,2132.04,"wave_coverage_differs;period_boundary_vintage_differs"
"G1302170",1906,1930,"Newton, Georgia","Newton","Georgia","130","Newton","2170",18449,1910,,,,,,,6927,37.5468,722.86,"wave_coverage_differs;period_boundary_vintage_differs"
"G1801110",1906,1930,"Newton, Indiana","Newton","Indiana","180","Newton","1110",10504,1910,,,,,,,3655,34.7963,1044.94,"wave_coverage_differs;period_boundary_vintage_differs"
"G2801010",1906,1930,"Newton, Mississippi","Newton","Mississippi","280","Newton","1010",23085,1910,,,,,,,9387,40.6628,1501.16,"wave_coverage_differs;period_boundary_vintage_differs"
"G2901450",1906,1930,"Newton, Missouri","Newton","Missouri","290","Newton","1450",27136,1910,,,,,,,6609,24.3551,1622.85,"wave_coverage_differs;period_boundary_vintage_differs"
"G4803510",1906,1930,"Newton, Texas","Newton","Texas","480","Newton","3510",10850,1910,,,,,,,1697,15.6406,2433.9,"wave_coverage_differs;period_boundary_vintage_differs"
"G1600690",1906,1930,"Nez Perce, Idaho","Nez Perce","Idaho","160","Nez Perce","0690",24860,1910,,,,,,,5339,21.4763,2217.76,"wave_coverage_differs;period_boundary_vintage_differs"
"G3600630",1906,1930,"Niagara, New York","Niagara","New York","360","Niagara","0630",92036,1910,,,,,,,35432,38.498,1355.45,"wave_coverage_differs;period_boundary_vintage_differs"
"G2101810",1906,1930,"Nicholas, Kentucky","Nicholas","Kentucky","210","Nicholas","1810",10601,1910,,,,,,,4912,46.3353,509.96,"wave_coverage_differs;period_boundary_vintage_differs"
"G5400670",1906,1930,"Nicholas, West Virginia","Nicholas","West Virginia","540","Nicholas","0670",17699,1910,,,,,,,3816,21.5605,1694.91,"wave_coverage_differs;period_boundary_vintage_differs"
"G2701030",1906,1930,"Nicollet, Minnesota","Nicollet","Minnesota","270","Nicollet","1030",14125,1910,,,,,,,7366,52.1487,1208.79,"wave_coverage_differs;period_boundary_vintage_differs"
"G1801130",1906,1930,"Noble, Indiana","Noble","Indiana","180","Noble","1130",24009,1910,,,,,,,7120,29.6555,1081.47,"wave_coverage_differs;period_boundary_vintage_differs"
"G3901210",1906,1930,"Noble, Ohio","Noble","Ohio","390","Noble","1210",18601,1910,,,,,,,6083,32.7025,1047.83,"wave_coverage_differs;period_boundary_vintage_differs"
"G4001030",1906,1930,"Noble, Oklahoma","Noble","Oklahoma","400","Noble","1030",14945,1910,,,,,,,3403,22.7702,1923.16,"wave_coverage_differs;period_boundary_vintage_differs"
"G2701050",1906,1930,"Nobles, Minnesota","Nobles","Minnesota","270","Nobles","1050",15210,1910,,,,,,,6718,44.1683,1871.42,"wave_coverage_differs;period_boundary_vintage_differs"
"G2901470",1906,1930,"Nodaway, Missouri","Nodaway","Missouri","290","Nodaway","1470",28833,1910,,,,,,,11164,38.7195,2273.71,"wave_coverage_differs;period_boundary_vintage_differs"
"G4803530",1906,1930,"Nolan, Texas","Nolan","Texas","480","Nolan","3530",11999,1910,,,,,,,1525,12.7094,2367.12,"wave_coverage_differs;period_boundary_vintage_differs"
"G2500210",1906,1930,"Norfolk, Massachusetts","Norfolk","Massachusetts","250","Norfolk","0210",187506,1910,,,,,,,66996,35.7301,1032.61,"wave_coverage_differs;period_boundary_vintage_differs"
"G5101290",1906,1930,"Norfolk, Virginia","Norfolk","Virginia","510","Norfolk","1290",52744,1910,,,,,,,10043,19.041,1000.73,"wave_coverage_differs;period_boundary_vintage_differs"
"G5107100",1906,1930,"Norfolk City, Virginia","Norfolk City","Virginia","510","Norfolk City","7100",67452,1910,,,,,,,28533,42.3012,81.08,"wave_coverage_differs;period_boundary_vintage_differs"
"G2701070",1906,1930,"Norman, Minnesota","Norman","Minnesota","270","Norman","1070",13446,1910,,,,,,,7531,56.0092,2270.76,"wave_coverage_differs;period_boundary_vintage_differs"
"G3701310",1906,1930,"Northampton, North Carolina","Northampton","North Carolina","370","Northampton","1310",22323,1910,,,,,,,13529,60.6057,1426.06,"wave_coverage_differs;period_boundary_vintage_differs"
"G4200950",1906,1930,"Northampton, Pennsylvania","Northampton","Pennsylvania","420","Northampton","0950",127667,1910,,,,,,,59293,46.4435,977.62,"wave_coverage_differs;period_boundary_vintage_differs"
"G5101310",1906,1930,"Northampton, Virginia","Northampton","Virginia","510","Northampton","1310",16672,1910,,,,,,,5607,33.6312,558.17,"wave_coverage_differs;period_boundary_vintage_differs"
"G4200970",1906,1930,"Northumberland, Pennsylvania","Northumberland","Pennsylvania","420","Northumberland","0970",111420,1910,,,,,,,46756,41.9637,1237.27,"wave_coverage_differs;period_boundary_vintage_differs"
"G5101330",1906,1930,"Northumberland, Virginia","Northumberland","Virginia","510","Northumberland","1330",10777,1910,,,,,,,5159,47.8705,502.64,"wave_coverage_differs;period_boundary_vintage_differs"
"G2001370",1906,1930,"Norton, Kansas","Norton","Kansas","200","Norton","1370",11614,1910,,,,,,,2727,23.4803,2282.55,"wave_coverage_differs;period_boundary_vintage_differs"
"G5101350",1906,1930,"Nottoway, Virginia","Nottoway","Virginia","510","Nottoway","1350",13462,1910,,,,,,,7029,52.2136,818.57,"wave_coverage_differs;period_boundary_vintage_differs"
"G4001050",1906,1930,"Nowata, Oklahoma","Nowata","Oklahoma","400","Nowata","1050",14223,1910,,,,,,,822,5.7794,1504.21,"wave_coverage_differs;period_boundary_vintage_differs"
"G2801030",1906,1930,"Noxubee, Mississippi","Noxubee","Mississippi","280","Noxubee","1030",28503,1910,,,,,,,13543,47.5143,1812.76,"wave_coverage_differs;period_boundary_vintage_differs"
"G3101290",1906,1930,"Nuckolls, Nebraska","Nuckolls","Nebraska","310","Nuckolls","1290",13019,1910,,,,,,,3897,29.9332,1491.36,"wave_coverage_differs;period_boundary_vintage_differs"
"G4803550",1906,1930,"Nueces, Texas","Nueces","Texas","480","Nueces","3550",21955,1910,,,,,,,5643,25.7026,2200.81,"wave_coverage_differs;period_boundary_vintage_differs"
"G3200230",1906,1930,"Nye, Nevada","Nye","Nevada","320","Nye","0230",7513,1910,,,,,,,3432,45.6808,47040.77,"wave_coverage_differs;period_boundary_vintage_differs"
"G1901410",1906,1930,"O Brien, Iowa","O Brien","Iowa","190","O Brien","1410",17262,1910,,,,,,,4628,26.8103,1484.6,"wave_coverage_differs;period_boundary_vintage_differs"
"G2601250",1906,1930,"Oakland, Michigan","Oakland","Michigan","260","Oakland","1250",49576,1910,,,,,,,9353,18.866,2349.74,"wave_coverage_differs;period_boundary_vintage_differs"
"G4701310",1906,1930,"Obion, Tennessee","Obion","Tennessee","470","Obion","1310",29946,1910,,,,,,,11421,38.1386,1438.87,"wave_coverage_differs;period_boundary_vintage_differs"
"G3400290",1906,1930,"Ocean, New Jersey","Ocean","New Jersey","340","Ocean","0290",21318,1910,,,,,,,6601,30.9644,1700.78,"wave_coverage_differs;period_boundary_vintage_differs"
"G2601270",1906,1930,"Oceana, Michigan","Oceana","Michigan","260","Oceana","1270",18379,1910,,,,,,,3885,21.1383,1414.35,"wave_coverage_differs;period_boundary_vintage_differs"
"G4803570",1906,1930,"Ochiltree, Texas","Ochiltree","Texas","480","Ochiltree","3570",1602,1910,,,,,,,79,4.9313,2377.97,"wave_coverage_differs;period_boundary_vintage_differs"
"G1302190",1906,1930,"Oconee, Georgia","Oconee","Georgia","130","Oconee","2190",11104,1910,,,,,,,4273,38.4816,482.72,"wave_coverage_differs;period_boundary_vintage_differs"
"G4500730",1906,1930,"Oconee, South Carolina","Oconee","South Carolina","450","Oconee","0730",27337,1910,,,,,,,9323,34.104,1764.64,"wave_coverage_differs;period_boundary_vintage_differs"
"G5500830",1906,1930,"Oconto, Wisconsin","Oconto","Wisconsin","550","Oconto","0830",25657,1910,,,,,,,11968,46.6461,2918.06,"wave_coverage_differs;period_boundary_vintage_differs"
"G2601290",1906,1930,"Ogemaw, Michigan","Ogemaw","Michigan","260","Ogemaw","1290",8907,1910,,,,,,,1877,21.0733,1489.1,"wave_coverage_differs;period_boundary_vintage_differs"
"G1701410",1906,1930,"Ogle, Illinois","Ogle","Illinois","170","Ogle","1410",27864,1910,,,,,,,7776,27.907,1976.38,"wave_coverage_differs;period_boundary_vintage_differs"
"G1302210",1906,1930,"Oglethorpe, Georgia","Oglethorpe","Georgia","130","Oglethorpe","2210",18680,1910,,,,,,,6744,36.1028,1144.68,"wave_coverage_differs;period_boundary_vintage_differs"
"G1801150",1906,1930,"Ohio, Indiana","Ohio","Indiana","180","Ohio","1150",4329,1910,,,,,,,1946,44.9526,226.28,"wave_coverage_differs;period_boundary_vintage_differs"
"G2101830",1906,1930,"Ohio, Kentucky","Ohio","Kentucky","210","Ohio","1830",27642,1910,,,,,,,9645,34.8926,1545.33,"wave_coverage_differs;period_boundary_vintage_differs"
"G5400690",1906,1930,"Ohio, West Virginia","Ohio","West Virginia","540","Ohio","0690",57572,1910,,,,,,,25050,43.5107,282.39,"wave_coverage_differs;period_boundary_vintage_differs"
"G5300470",1906,1930,"Okanogan, Washington","Okanogan","Washington","530","Okanogan","0470",12887,1910,,,,,,,959,7.4416,13765.26,"wave_coverage_differs;period_boundary_vintage_differs"
"G4001070",1906,1930,"Okfuskee, Oklahoma","Okfuskee","Oklahoma","400","Okfuskee","1070",19995,1910,,,,,,,2358,11.7929,1628.77,"wave_coverage_differs;period_boundary_vintage_differs"
"G4001090",1906,1930,"Oklahoma, Oklahoma","Oklahoma","Oklahoma","400","Oklahoma","1090",85232,1910,,,,,,,16804,19.7156,1860.56,"wave_coverage_differs;period_boundary_vintage_differs"
"G4001110",1906,1930,"Okmulgee, Oklahoma","Okmulgee","Oklahoma","400","Okmulgee","1110",21115,1910,,,,,,,2465,11.6742,1819.01,"wave_coverage_differs;period_boundary_vintage_differs"
"G2801050",1906,1930,"Oktibbeha, Mississippi","Oktibbeha","Mississippi","280","Oktibbeha","1050",19676,1910,,,,,,,7598,38.6156,1196.58,"wave_coverage_differs;period_boundary_vintage_differs"
"G2101850",1906,1930,"Oldham, Kentucky","Oldham","Kentucky","210","Oldham","1850",7248,1910,,,,,,,3200,44.1501,509.5,"wave_coverage_differs;period_boundary_vintage_differs"
"G4803590",1906,1930,"Oldham, Texas","Oldham","Texas","480","Oldham","3590",812,1910,,,,,,,24,2.9557,3888.7,"wave_coverage_differs;period_boundary_vintage_differs"
"G3800650",1906,1930,"Oliver, North Dakota","Oliver","North Dakota","380","Oliver","0650",3577,1910,,,,,,,655,18.3114,1893.77,"wave_coverage_differs;period_boundary_vintage_differs"
"G2701090",1906,1930,"Olmsted, Minnesota","Olmsted","Minnesota","270","Olmsted","1090",22497,1910,,,,,,,8172,36.3248,1695.91,"wave_coverage_differs;period_boundary_vintage_differs"
"G1600710",1906,1930,"Oneida, Idaho","Oneida","Idaho","160","Oneida","0710",15170,1910,,,,,,,5983,39.4397,3112.13,"wave_coverage_differs;period_boundary_vintage_differs"
"G3600650",1906,1930,"Oneida, New York","Oneida","New York","360","Oneida","0650",154157,1910,,,,,,,77441,50.2351,3256.3,"wave_coverage_differs;period_boundary_vintage_differs"
"G5500850",1906,1930,"Oneida, Wisconsin","Oneida","Wisconsin","550","Oneida","0850",11433,1910,,,,,,,3384,29.5985,3201.19,"wave_coverage_differs;period_boundary_vintage_differs"
"G3600670",1906,1930,"Onondaga, New York","Onondaga","New York","360","Onondaga","0670",200298,1910,,,,,,,87651,43.7603,2086.54,"wave_coverage_differs;period_boundary_vintage_differs"
"G3701330",1906,1930,"Onslow, North Carolina","Onslow","North Carolina","370","Onslow","1330",14125,1910,,,,,,,3705,26.2301,1985.35,"wave_coverage_differs;period_boundary_vintage_differs"
"G3600690",1906,1930,"Ontario, New York","Ontario","New York","360","Ontario","0690",52286,1910,,,,,,,12290,23.5053,1715.48,"wave_coverage_differs;period_boundary_vintage_differs"
"G2601310",1906,1930,"Ontonagon, Michigan","Ontonagon","Michigan","260","Ontonagon","1310",8650,1910,,,,,,,3395,39.2486,3440.45,"wave_coverage_differs;period_boundary_vintage_differs"
"G0600590",1906,1930,"Orange, California","Orange","California","060","Orange","0590",34436,1910,,,,,,,8368,24.3002,2063.6,"wave_coverage_differs;period_boundary_vintage_differs"
"G1200950",1906,1930,"Orange, Florida","Orange","Florida","120","Orange","0950",19107,1910,,,,,,,6397,33.4799,2598.18,"wave_coverage_differs;period_boundary_vintage_differs"
"G1801170",1906,1930,"Orange, Indiana","Orange","Indiana","180","Orange","1170",17192,1910,,,,,,,5867,34.1263,1057.21,"wave_coverage_differs;period_boundary_vintage_differs"
"G3600710",1906,1930,"Orange, New York","Orange","New York","360","Orange","0710",116001,1910,,,,,,,44686,38.5221,2172.1,"wave_coverage_differs;period_boundary_vintage_differs"
"G3701350",1906,1930,"Orange, North Carolina","Orange","North Carolina","370","Orange","1350",15064,1910,,,,,,,5780,38.3696,1039.78,"wave_coverage_differs;period_boundary_vintage_differs"
"G4803610",1906,1930,"Orange, Texas","Orange","Texas","480","Orange","3610",9528,1910,,,,,,,2401,25.1994,945.77,"wave_coverage_differs;period_boundary_vintage_differs"
"G5000170",1906,1930,"Orange, Vermont","Orange","Vermont","500","Orange","0170",18703,1910,,,,,,,4977,26.6107,1793.12,"wave_coverage_differs;period_boundary_vintage_differs"
"G5101370",1906,1930,"Orange, Virginia","Orange","Virginia","510","Orange","1370",13486,1910,,,,,,,7790,57.7636,889.05,"wave_coverage_differs;period_boundary_vintage_differs"
"G4500750",1906,1930,"Orangeburg, South Carolina","Orangeburg","South Carolina","450","Orangeburg","0750",55893,1910,,,,,,,32081,57.3972,2921.33,"wave_coverage_differs;period_boundary_vintage_differs"
"G2901490",1906,1930,"Oregon, Missouri","Oregon","Missouri","290","Oregon","1490",14681,1910,,,,,,,3311,22.553,2050.1,"wave_coverage_differs;period_boundary_vintage_differs"
